zone,Investment,FixedOM,VariableOM,Fuel,Startup,NonServedDemand,UnmetPolicyPenalty,Total
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region28Gansu,0.0,0.0,1.0273338996099686e6,5.436135020756797e7,0.0,0.0,0.0,5.5388684107177936e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region29Qinghai,0.0,0.0,897237.5182010018,4.066455234429736e7,0.0,0.0,0.0,4.156178986249836e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region30Ningxia,0.0,0.0,871838.2147781294,6.116191636889104e7,0.0,0.0,0.0,6.203375458366917e7
aluminumscrap_source_Region3Hebei_aluminumscrap_source_Region31Xinjiang,0.0,0.0,2.5665794232644737e6,5.789044374369598e7,0.0,0.0,0.0,6.0457023166960455e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region1Beijing,0.0,0.0,5.126724234394522e6,6.560558973419036e8,0.0,0.0,0.0,6.611826215762981e8
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region2Tianjin,0.0,0.0,6.12870237530956e6,7.690437304705522e8,0.0,0.0,0.0,7.751724328458618e8
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region3Hebei,0.0,0.0,2.428545941016613e6,6.875863249705806e8,0.0,0.0,0.0,6.900148709115971e8
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region5Innermongolia,0.0,0.0,750229.7788332058,1.1457365394271024e8,0.0,0.0,0.0,1.1532388372154345e8
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region6Liaoning,0.0,0.0,1.6423131000630219e7,8.966249141402516e8,0.0,0.0,0.0,9.130480451408819e8
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region7Jilin,0.0,0.0,1.1903286227408048e7,5.171621141869719e8,0.0,0.0,0.0,5.2906540041437995e8
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,4.024172365623004e6,1.4884302426052737e8,0.0,0.0,0.0,1.5286719662615037e8
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region9Shanghai,0.0,0.0,989927.6856777475,4.682651053655248e7,0.0,0.0,0.0,4.7816438222230226e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region10Jiangsu,0.0,0.0,942545.4979166022,5.4412527428091735e7,0.0,0.0,0.0,5.5355072926008336e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region11Zhejiang,0.0,0.0,1.1673467591987203e6,5.4032098089751005e7,0.0,0.0,0.0,5.519944484894972e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region12Anhui,0.0,0.0,1.059281273651908e6,6.753375677231532e7,0.0,0.0,0.0,6.859303804596724e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region13Fujian,0.0,0.0,833532.7180447041,2.9435902724831548e7,0.0,0.0,0.0,3.0269435442876253e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region14Jiangxi,0.0,0.0,791204.7196495933,3.8974226120036274e7,0.0,0.0,0.0,3.9765430839685865e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region15Shandong,0.0,0.0,1.1518784156221305e6,1.415412558421371e8,0.0,0.0,0.0,1.4269313425775924e8
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region16Henan,0.0,0.0,1.1241026421684565e6,1.6225622091783008e8,0.0,0.0,0.0,1.6338032355999854e8
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region17Hubei,0.0,0.0,814183.0829207844,5.431142366688401e7,0.0,0.0,0.0,5.5125606749804795e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region18Hunan,0.0,0.0,725890.0801663771,3.6934542331456624e7,0.0,0.0,0.0,3.7660432411623e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region19Guangdong,0.0,0.0,506020.65017054963,1.6832702666644912e7,0.0,0.0,0.0,1.7338723316815462e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region20Guangxi,0.0,0.0,473625.446368053,1.4853532496791568e7,0.0,0.0,0.0,1.5327157943159621e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region21Hainan,0.0,0.0,576268.1529242148,1.571867562867248e7,0.0,0.0,0.0,1.6294943781596696e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region22Chongqing,0.0,0.0,477413.0564364876,2.297039298973164e7,0.0,0.0,0.0,2.3447806046168126e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region23Sichuan,0.0,0.0,591742.6501017287,2.7984970173585072e7,0.0,0.0,0.0,2.85767128236868e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region24Guizhou,0.0,0.0,483285.271452482,1.8412032693976793e7,0.0,0.0,0.0,1.8895317965429276e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region25Yunnan,0.0,0.0,458206.7319159667,1.388982363877846e7,0.0,0.0,0.0,1.4348030370694427e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region27Shaanxi,0.0,0.0,2.2975787828868856e6,2.3917530868404067e8,0.0,0.0,0.0,2.4147288746692756e8
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region28Gansu,0.0,0.0,2.246176728784194e6,1.4311787203143698e8,0.0,0.0,0.0,1.4536404876022118e8
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region29Qinghai,0.0,0.0,1.4054019119340205e6,7.449624063548805e7,0.0,0.0,0.0,7.590164254742207e7
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region30Ningxia,0.0,0.0,2.4207571696744366e6,2.1905432085044402e8,0.0,0.0,0.0,2.2147507802011845e8
aluminumscrap_source_Region4Shanxi_aluminumscrap_source_Region31Xinjiang,0.0,0.0,8.725212692254797e6,2.1232357865367854e8,0.0,0.0,0.0,2.2104879134593332e8
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region1Beijing,0.0,0.0,1.2386821143505778e6,1.60926352962975e8,0.0,0.0,0.0,1.6216503507732558e8
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region2Tianjin,0.0,0.0,993252.7790866252,1.0339647188978162e8,0.0,0.0,0.0,1.0438972466886824e8
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region3Hebei,0.0,0.0,551550.0367642664,6.1116114174256876e7,0.0,0.0,0.0,6.166766421102114e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region4Shanxi,0.0,0.0,392342.2890902421,5.970392316535033e7,0.0,0.0,0.0,6.009626545444057e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region6Liaoning,0.0,0.0,2.5288410867687473e6,1.360077877351033e8,0.0,0.0,0.0,1.3853662882187206e8
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region7Jilin,0.0,0.0,4.712998224596121e6,2.1758012952802566e8,0.0,0.0,0.0,2.2229312775262177e8
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,2.8102378763569677e6,1.1101113633623482e8,0.0,0.0,0.0,1.138213742125918e8
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region9Shanghai,0.0,0.0,756151.855468836,2.8694797924940333e7,0.0,0.0,0.0,2.945094978040917e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region10Jiangsu,0.0,0.0,702126.3005989715,3.1159331096176226e7,0.0,0.0,0.0,3.1861457396775197e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region11Zhejiang,0.0,0.0,830796.8413672678,3.098692635435512e7,0.0,0.0,0.0,3.1817723195722386e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region12Anhui,0.0,0.0,718716.7875276515,3.2428873276159387e7,0.0,0.0,0.0,3.3147590063687038e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region13Fujian,0.0,0.0,713616.2905081582,2.050667591338352e7,0.0,0.0,0.0,2.122029220389168e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region14Jiangxi,0.0,0.0,655169.3064693833,2.4466361238359116e7,0.0,0.0,0.0,2.51215305448285e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region15Shandong,0.0,0.0,643679.8510349476,4.808303021775726e7,0.0,0.0,0.0,4.872671006879221e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region16Henan,0.0,0.0,607538.6133678072,4.531975407820097e7,0.0,0.0,0.0,4.5927292691568784e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region17Hubei,0.0,0.0,635823.0030822257,2.9616327705290426e7,0.0,0.0,0.0,3.0252150708372653e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region18Hunan,0.0,0.0,621835.5084912968,2.3796782582773328e7,0.0,0.0,0.0,2.4418618091264624e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region19Guangdong,0.0,0.0,496331.7062974846,1.3581717672218658e7,0.0,0.0,0.0,1.4078049378516143e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region20Guangxi,0.0,0.0,471530.5377479073,1.2290951342921518e7,0.0,0.0,0.0,1.2762481880669424e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region21Hainan,0.0,0.0,555671.07117342,1.2880937839802768e7,0.0,0.0,0.0,1.3436608910976188e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region22Chongqing,0.0,0.0,467355.0832906025,1.7517142640722044e7,0.0,0.0,0.0,1.7984497724012647e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region23Sichuan,0.0,0.0,546588.9583423825,2.0375892518494908e7,0.0,0.0,0.0,2.092248147683729e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region24Guizhou,0.0,0.0,476010.3019330609,1.4806354226794772e7,0.0,0.0,0.0,1.5282364528727833e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region25Yunnan,0.0,0.0,456911.11811715213,1.1815976708815666e7,0.0,0.0,0.0,1.2272887826932818e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region27Shaanxi,0.0,0.0,802253.9220755837,5.208163191847767e7,0.0,0.0,0.0,5.2883885840553254e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region28Gansu,0.0,0.0,1.3130142841659044e6,7.8170162206191e7,0.0,0.0,0.0,7.94831764903569e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region29Qinghai,0.0,0.0,1.025565242920812e6,5.137331113863562e7,0.0,0.0,0.0,5.239887638155643e7
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region30Ningxia,0.0,0.0,1.350916999322944e6,1.2944179737582566e8,0.0,0.0,0.0,1.3079271437514861e8
aluminumscrap_source_Region5Innermongolia_aluminumscrap_source_Region31Xinjiang,0.0,0.0,1.0585946753465138e8,2.8886023768379216e9,0.0,0.0,0.0,2.994461844372573e9
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region1Beijing,0.0,0.0,289659.1924467037,2.6446993838073418e7,0.0,0.0,0.0,2.6736653030520122e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region2Tianjin,0.0,0.0,286836.5586370805,2.716657519546377e7,0.0,0.0,0.0,2.7453411754100848e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region3Hebei,0.0,0.0,293328.3221829656,1.9349000212753143e7,0.0,0.0,0.0,1.9642328534936108e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region4Shanxi,0.0,0.0,298466.0689502921,1.6269830671279598e7,0.0,0.0,0.0,1.656829674022989e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region5Innermongolia,0.0,0.0,317046.43527592183,1.7199119244718052e7,0.0,0.0,0.0,1.7516165679993976e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region7Jilin,0.0,0.0,1.4019401480788995e7,3.0654959078363466e9,0.0,0.0,0.0,3.079515309317136e9
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,1.651553073495944e6,1.9219538208214152e8,0.0,0.0,0.0,1.9384693515563747e8
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region9Shanghai,0.0,0.0,446792.3271976531,1.63413350452812e7,0.0,0.0,0.0,1.6788127372478854e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region10Jiangsu,0.0,0.0,406359.63342667476,1.6907419260938317e7,0.0,0.0,0.0,1.731377889436499e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region11Zhejiang,0.0,0.0,472053.76081009506,1.7005616641402334e7,0.0,0.0,0.0,1.747767040221243e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region12Anhui,0.0,0.0,412539.9182966357,1.686828129888911e7,0.0,0.0,0.0,1.7280821217185747e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region13Fujian,0.0,0.0,482741.9582184706,1.297339009106388e7,0.0,0.0,0.0,1.345613204928235e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region14Jiangxi,0.0,0.0,431019.7847417916,1.3715078142177632e7,0.0,0.0,0.0,1.4146097926919423e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region15Shandong,0.0,0.0,309398.9940015711,2.0808248150736522e7,0.0,0.0,0.0,2.1117647144738093e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region16Henan,0.0,0.0,352536.98960741336,1.6595038119997628e7,0.0,0.0,0.0,1.694757510960504e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region17Hubei,0.0,0.0,406455.5406140973,1.441111976926476e7,0.0,0.0,0.0,1.4817575309878856e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region18Hunan,0.0,0.0,428387.2362002827,1.2789494304552544e7,0.0,0.0,0.0,1.3217881540752826e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region19Guangdong,0.0,0.0,404598.9569498273,9.24525721861954e6,0.0,0.0,0.0,9.649856175569369e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region20Guangxi,0.0,0.0,397655.1383459466,8.516964667484706e6,0.0,0.0,0.0,8.914619805830654e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region21Hainan,0.0,0.0,451411.0325124343,8.798530288222803e6,0.0,0.0,0.0,9.249941320735237e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region22Chongqing,0.0,0.0,388959.0665013722,9.954851391883543e6,0.0,0.0,0.0,1.0343810458384914e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region23Sichuan,0.0,0.0,421331.5519546243,1.0743397457945382e7,0.0,0.0,0.0,1.1164729009900007e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region24Guizhou,0.0,0.0,397064.4558400672,9.263726862711648e6,0.0,0.0,0.0,9.660791318551715e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region25Yunnan,0.0,0.0,401568.9498202696,7.867328539153762e6,0.0,0.0,0.0,8.268897488974032e6
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region27Shaanxi,0.0,0.0,422609.57204381184,1.526826180796216e7,0.0,0.0,0.0,1.5690871380005972e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region28Gansu,0.0,0.0,495422.4730102816,1.481572715650442e7,0.0,0.0,0.0,1.5311149629514702e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region29Qinghai,0.0,0.0,500756.1688342397,1.3679963251761213e7,0.0,0.0,0.0,1.4180719420595452e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region30Ningxia,0.0,0.0,437164.0704693074,1.5645618790460918e7,0.0,0.0,0.0,1.6082782860930225e7
aluminumscrap_source_Region6Liaoning_aluminumscrap_source_Region31Xinjiang,0.0,0.0,900848.2333711376,1.6377235323809888e7,0.0,0.0,0.0,1.7278083557181027e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region1Beijing,0.0,0.0,287756.6831403321,1.8789625175277006e7,0.0,0.0,0.0,1.907738185841734e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region2Tianjin,0.0,0.0,288784.7211820575,1.8926313617108025e7,0.0,0.0,0.0,1.921509833829008e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region3Hebei,0.0,0.0,294815.11997028586,1.4844814765207198e7,0.0,0.0,0.0,1.5139629885177484e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region4Shanxi,0.0,0.0,299226.25710739783,1.2984607296397764e7,0.0,0.0,0.0,1.3283833553505162e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region5Innermongolia,0.0,0.0,306327.14048997825,1.3936671902478961e7,0.0,0.0,0.0,1.424299904296894e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region6Liaoning,0.0,0.0,254544.06887396204,5.548811998999245e7,0.0,0.0,0.0,5.574266405886641e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,786389.2264539856,1.9404376649416116e8,0.0,0.0,0.0,1.9483015572061515e8
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region9Shanghai,0.0,0.0,418415.97452638333,1.30586972970038e7,0.0,0.0,0.0,1.3477113271530183e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region10Jiangsu,0.0,0.0,385216.86108713684,1.3406153230510058e7,0.0,0.0,0.0,1.3791370091597194e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region11Zhejiang,0.0,0.0,437422.1525264558,1.347629664675882e7,0.0,0.0,0.0,1.3913718799285276e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region12Anhui,0.0,0.0,390215.0710196794,1.3383475752878174e7,0.0,0.0,0.0,1.3773690823897853e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region13Fujian,0.0,0.0,454912.48485458386,1.0854483993219279e7,0.0,0.0,0.0,1.1309396478073863e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region14Jiangxi,0.0,0.0,410204.77739928244,1.1354632514424447e7,0.0,0.0,0.0,1.176483729182373e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region15Shandong,0.0,0.0,306531.5122110804,1.5664145601763383e7,0.0,0.0,0.0,1.5970677113974463e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region16Henan,0.0,0.0,342572.203535116,1.3204572521203842e7,0.0,0.0,0.0,1.3547144724738957e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region17Hubei,0.0,0.0,388909.70580976777,1.181944243323813e7,0.0,0.0,0.0,1.2208352139047898e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region18Hunan,0.0,0.0,409740.05140040896,1.0727533172657296e7,0.0,0.0,0.0,1.1137273224057704e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region19Guangdong,0.0,0.0,394766.43406720273,8.145761768899685e6,0.0,0.0,0.0,8.540528202966888e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region20Guangxi,0.0,0.0,389474.3232619692,7.578839172436243e6,0.0,0.0,0.0,7.968313495698212e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region21Hainan,0.0,0.0,436998.3507550352,7.802815796679909e6,0.0,0.0,0.0,8.239814147434944e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region22Chongqing,0.0,0.0,380002.6668233023,8.68136063446222e6,0.0,0.0,0.0,9.061363301285522e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region23Sichuan,0.0,0.0,407032.27737300395,9.26807863350368e6,0.0,0.0,0.0,9.675110910876684e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region24Guizhou,0.0,0.0,387981.21946991433,8.158145826981631e6,0.0,0.0,0.0,8.546127046451546e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region25Yunnan,0.0,0.0,393820.14525989065,7.064983766384462e6,0.0,0.0,0.0,7.458803911644353e6
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region27Shaanxi,0.0,0.0,400669.2137058335,1.2374395251630804e7,0.0,0.0,0.0,1.2775064465336638e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region28Gansu,0.0,0.0,461191.11640849203,1.2092409770682838e7,0.0,0.0,0.0,1.255360088709133e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region29Qinghai,0.0,0.0,468405.9832568603,1.1340171857245069e7,0.0,0.0,0.0,1.1808577840501929e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region30Ningxia,0.0,0.0,408973.02334946813,1.2825945352420572e7,0.0,0.0,0.0,1.323491837577004e7
aluminumscrap_source_Region7Jilin_aluminumscrap_source_Region31Xinjiang,0.0,0.0,795404.6558280522,1.4104287923794929e7,0.0,0.0,0.0,1.489969257962298e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region1Beijing,0.0,0.0,315270.9631362181,1.6314081998857053e7,0.0,0.0,0.0,1.6629352961993271e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region2Tianjin,0.0,0.0,316273.98339721723,1.6413791670545591e7,0.0,0.0,0.0,1.6730065653942809e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region3Hebei,0.0,0.0,317170.84852609906,1.3287298653074281e7,0.0,0.0,0.0,1.3604469501600381e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region4Shanxi,0.0,0.0,318878.9719381307,1.1786273451346213e7,0.0,0.0,0.0,1.2105152423284344e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region5Innermongolia,0.0,0.0,322346.12200423074,1.2716950851131182e7,0.0,0.0,0.0,1.3039296973135414e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region6Liaoning,0.0,0.0,327418.8337316509,3.808176560723796e7,0.0,0.0,0.0,3.840918444096961e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region7Jilin,0.0,0.0,445026.63608393294,1.1006636478293957e8,0.0,0.0,0.0,1.105113914190235e8
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region9Shanghai,0.0,0.0,426659.94255279296,1.1834703281191923e7,0.0,0.0,0.0,1.2261363223744716e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region10Jiangsu,0.0,0.0,396632.45451066084,1.2112854288502643e7,0.0,0.0,0.0,1.2509486743013304e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region11Zhejiang,0.0,0.0,443980.3797047906,1.2174167253427235e7,0.0,0.0,0.0,1.2618147633132026e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region12Anhui,0.0,0.0,401339.61420118075,1.2100604735280432e7,0.0,0.0,0.0,1.2501944349481612e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region13Fujian,0.0,0.0,460593.6641590983,1.0030235990299294e7,0.0,0.0,0.0,1.0490829654458392e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region14Jiangxi,0.0,0.0,419058.8272967189,1.0440693452736324e7,0.0,0.0,0.0,1.0859752280033043e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region15Shandong,0.0,0.0,328654.9972977682,1.3938217537853144e7,0.0,0.0,0.0,1.4266872535150912e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region16Henan,0.0,0.0,358726.4371459335,1.1975960456445709e7,0.0,0.0,0.0,1.2334686893591642e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region17Hubei,0.0,0.0,399803.65260615747,1.0830485083129557e7,0.0,0.0,0.0,1.1230288735735714e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region18Hunan,0.0,0.0,418551.89541435044,9.91697475150384e6,0.0,0.0,0.0,1.033552664691819e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region19Guangdong,0.0,0.0,403070.4782358672,7.681450494274772e6,0.0,0.0,0.0,8.084520972510639e6
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region20Guangxi,0.0,0.0,397814.8709036224,7.180756954875596e6,0.0,0.0,0.0,7.578571825779218e6
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region21Hainan,0.0,0.0,443017.4023449499,7.381699802434725e6,0.0,0.0,0.0,7.824717204779674e6
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region22Chongqing,0.0,0.0,389400.961118001,8.149418039823771e6,0.0,0.0,0.0,8.538819000941772e6
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region23Sichuan,0.0,0.0,415147.1790251407,8.661878273139888e6,0.0,0.0,0.0,9.07702545216503e6
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region24Guizhou,0.0,0.0,396845.98636135436,7.695593923259634e6,0.0,0.0,0.0,8.092439909620988e6
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region25Yunnan,0.0,0.0,401675.43684833514,6.722267964978492e6,0.0,0.0,0.0,7.123943401826827e6
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region27Shaanxi,0.0,0.0,410992.35552035767,1.1294313857447255e7,0.0,0.0,0.0,1.1705306212967614e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region28Gansu,0.0,0.0,466335.57524930156,1.1063894267744876e7,0.0,0.0,0.0,1.1530229842994178e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region29Qinghai,0.0,0.0,472466.77968657,1.0426176649801688e7,0.0,0.0,0.0,1.0898643429488258e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region30Ningxia,0.0,0.0,417769.433544878,1.1699214802373638e7,0.0,0.0,0.0,1.2116984235918516e7
aluminumscrap_source_Region8Heilongjiang_aluminumscrap_source_Region31Xinjiang,0.0,0.0,769955.1411438577,1.2963999254723424e7,0.0,0.0,0.0,1.3733954395867283e7
aluminumscrap_source_Region9Shanghai_aluminumscrap_source_Region1Beijing,0.0,0.0,467397.7654535381,2.45858887097068e7,0.0,0.0,0.0,2.5053286475160338e7
aluminumscrap_source_Region9Shanghai_aluminumscrap_source_Region2Tianjin,0.0,0.0,461815.59892084275,2.6959616661475115e7,0.0,0.0,0.0,2.742143226039596e7
aluminumscrap_source_Region9Shanghai_aluminumscrap_source_Region3Hebei,0.0,0.0,393314.6503230746,2.2324946317222804e7,0.0,0.0,0.0,2.271826096754588e7
aluminumscrap_source_Region9Shanghai_aluminumscrap_source_Region4Shanxi,0.0,0.0,380825.87886634015,1.8224458288434766e7,0.0,0.0,0.0,1.8605284167301107e7
aluminumscrap_source_Region9Shanghai_aluminumscrap_source_Region5Innermongolia,0.0,0.0,434224.97613070416,1.637904326788522e7,0.0,0.0,0.0,1.6813268244015925e7
aluminumscrap_source_Region9Shanghai_aluminumscrap_source_Region6Liaoning,0.0,0.0,724755.0536700092,2.7299249297788326e7,0.0,0.0,0.0,2.8024004351458333e7
aluminumscrap_source_Region9Shanghai_aluminumscrap_source_Region7Jilin,0.0,0.0,844370.0460182435,2.7021165245630212e7,0.0,0.0,0.0,2.7865535291648455e7
aluminumscrap_source_Region9Shanghai_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,831404.9572470178,2.3573735598967336e7,0.0,0.0,0.0,2.4405140556214355e7
aluminumscrap_source_Region9Shanghai_aluminumscrap_source_Region10Jiangsu,0.0,0.0,344953.8903484908,7.231293314827548e7,0.0,0.0,0.0,7.265788703862397e7
